Province_State,Country_Region,Confirmed,Deaths,Latitude,Longitude
Iowa,US,996.0,22.0,43.28383218,-91.37860922
Iowa,US,119.0,26.0,40.74324454,-92.86865906
Iowa,US,-455.0,4.0,41.6844628,-94.90581859
Iowa,US,-404.0,-1.0,42.08011739,-92.06463573
Iowa,US,12704.0,216.0,42.4704581,-92.30524729
Iowa,US,1861.0,15.0,42.03657094,-93.9313999
Iowa,US,2038.0,41.0,42.77461496,-92.31795937
Iowa,US,865.0,11.0,42.4709188,-91.83510825
Iowa,US,3291.0,20.0,42.73545875,-95.15100162
Iowa,US,-772.0,-14.0,42.73172833,-92.79015971
Iowa,US,952.0,1.0,42.38521079,-94.64046046
Iowa,US,2243.0,29.0,42.03617207,-94.86032705
Iowa,US,825.0,35.0,41.33149454,-94.92792482
Iowa,US,1099.0,1.0,41.77233777,-91.13246684
Iowa,US,4270.0,62.0,43.08177563,-93.2612239
Iowa,US,1175.0,22.0,42.73538914,-95.62389402
Iowa,US,906.0,10.0,43.06001295,-92.31773347
Iowa,US,514.0,1.0,41.02868181,-93.78499767
Iowa,US,1264.0,10.0,43.08247182,-95.15096481
Iowa,US,1232.0,44.0,42.84443388,-91.34133693
Iowa,US,3906.0,54.0,41.89981633,-90.53275096
Iowa,US,1979.0,20.0,42.03718237,-95.3819718
Iowa,US,7649.0,62.0,41.68560356,-94.04127625
Iowa,US,502.0,18.0,40.74773536,-92.41005468
Iowa,US,277.0,1.0,40.73742757,-93.78645949
Iowa,US,1590.0,29.0,42.47104597,-91.3664492
Iowa,US,3416.0,33.0,40.92012606,-91.18326592
Iowa,US,1492.0,18.0,43.37787725,-95.1510206
Iowa,US,10026.0,106.0,42.46815349,-90.88181925
Iowa,US,891.0,24.0,43.37782951,-94.67858943
Iowa,US,-2645.0,-7.0,42.86271799,-91.8441231
Iowa,US,1106.0,32.0,43.06000529999999,-92.78940097
Iowa,US,839.0,16.0,42.73270384,-93.26256925
Iowa,US,345.0,5.0,40.74542720000001,-95.60129045
Iowa,US,208.0,2.0,42.03614551,-94.39658081
Iowa,US,-1903.0,-77.0,42.40183723,-92.78829551
Iowa,US,554.0,9.0,41.68378965,-94.50111014
Iowa,US,1388.0,19.0,42.38382428,-93.70197703
Iowa,US,1026.0,22.0,43.08178477,-93.73454884
Iowa,US,1290.0,24.0,42.38353877,-93.23654611
Iowa,US,1220.0,35.0,41.68330137,-95.81558439
Iowa,US,1993.0,26.0,40.98767962,-91.54436349
Iowa,US,-945.0,-15.0,43.35671042,-92.31702714
Iowa,US,852.0,17.0,42.7764426,-94.20722537
Iowa,US,581.0,28.0,42.38696136,-95.51355387
Iowa,US,1030.0,20.0,41.68630265,-92.0643373
Iowa,US,1667.0,21.0,42.17178824,-90.57354837
Iowa,US,2785.0,48.0,41.68576082,-93.05567785
Iowa,US,56.0,-32.0,41.03192394,-91.94849466
Iowa,US,10941.0,40.0,41.67169354,-91.58754744
Iowa,US,2487.0,48.0,42.12118609,-91.13139641
Iowa,US,679.0,25.0,41.33649833,-92.1785067
Iowa,US,1436.0,32.0,43.20405458,-94.20691791
Iowa,US,2113.0,6.0,40.64181461,-91.48183025
Iowa,US,16477.0,243.0,42.07923082,-91.59809485
Iowa,US,-12396.0,-202.0,41.21842119,-91.26102611
Iowa,US,-1073.0,-27.0,41.02958964,-93.32780803
Iowa,US,1075.0,17.0,43.38107862,-96.20926845
Iowa,US,941.0,7.0,41.33081904,-94.01554631
Iowa,US,1623.0,34.0,41.33521503,-92.64083907
Iowa,US,463.0,26.0,41.33445101,-93.09934783
Iowa,US,3801.0,56.0,42.03586837,-92.9990819
Iowa,US,374.0,12.0,41.03299766,-95.61920963
Iowa,US,-1491.0,14.0,43.35638371,-92.78887719
Iowa,US,-78.0,-13.0,42.05220391,-95.95743843
Iowa,US,557.0,16.0,41.02988815,-92.8690667
Iowa,US,760.0,15.0,41.03018714,-95.15642896
Iowa,US,3481.0,72.0,41.48370744,-91.1121697
Iowa,US,1488.0,52.0,43.08310673,-95.62474482
Iowa,US,-477.0,-43.0,43.37824276,-95.62422844
Iowa,US,574.0,8.0,40.7393172,-95.1497813
Iowa,US,463.0,-3.0,43.08193849,-94.67824621
Iowa,US,3301.0,49.0,42.737633,-96.21366621
Iowa,US,-314.0,3.0,42.73420133,-94.67862564
Iowa,US,41334.0,401.0,41.68679484,-93.57767461
Iowa,US,8046.0,91.0,41.33640314,-95.53907776
Iowa,US,-2948.0,-32.0,41.68625425,-92.53155731
Iowa,US,285.0,7.0,40.73518949,-94.24368535
Iowa,US,519.0,13.0,42.38624071,-95.10547892
Iowa,US,14089.0,152.0,41.63935978,-90.61959493
Iowa,US,917.0,24.0,41.6850066,-95.31015553
Iowa,US,4126.0,43.0,43.08221074,-96.1767568
Iowa,US,8002.0,31.0,42.03621213,-93.46499005
Iowa,US,1472.0,50.0,42.07991767,-92.53266945
Iowa,US,462.0,7.0,40.73710579,-94.69778563
Iowa,US,618.0,-1.0,,
Iowa,US,611.0,17.0,41.0277278,-94.24234847
Iowa,US,379.0,10.0,40.75326764,-91.95017958
Iowa,US,3124.0,90.0,41.03064984,-92.40954728
Iowa,US,3550.0,33.0,41.33559454,-93.56007641
Iowa,US,1875.0,28.0,41.33577126,-91.71725711
Iowa,US,335.0,20.0,40.73969028,-93.32752197
Iowa,US,4417.0,62.0,42.42853483,-94.17987389
Iowa,US,1041.0,28.0,43.37751174,-93.73407298
Iowa,US,1300.0,10.0,43.29094334,-91.84422722
Iowa,US,12275.0,167.0,42.38979414,-96.0459439
Iowa,US,266.0,0.0,43.37750768,-93.26087602
Iowa,US,927.0,15.0,42.73305373,-93.73515113
Kansas,US,645.0,9.0,37.88582951,-95.30030847
Kansas,US,484.0,1.0,38.21413251,-95.29272815
Kansas,US,1183.0,10.0,39.53185661,-95.30870026
Kansas,US,-1140.0,-5.0,37.2288586,-98.68460053
Kansas,US,2176.0,21.0,38.47889676,-98.75636726
Kansas,US,926.0,10.0,37.85508555,-94.84865997
Kansas,US,604.0,21.0,39.82652589,-95.56421698
Kansas,US,5289.0,23.0,37.78134351,-96.83878537
Kansas,US,-1655.0,-9.0,38.30292938,-96.59563862
Kansas,US,-2148.0,-7.0,37.14994405,-96.2454192
Kansas,US,1447.0,29.0,37.16928494,-94.8462897
Kansas,US,54.0,8.0,39.78580976,-101.7318201
Kansas,US,180.0,5.0,37.23577007,-99.81883015
Kansas,US,622.0,20.0,39.34948772,-97.16518128
Kansas,US,704.0,19.0,39.48028352,-97.64925343
Kansas,US,395.0,10.0,38.2365018,-95.73379515
Kansas,US,145.0,7.0,37.19114520000001,-99.27113247
Kansas,US,2519.0,43.0,37.23781842,-96.83776647
Kansas,US,3337.0,32.0,37.50675523,-94.85245778
Kansas,US,119.0,7.0,39.78468441,-100.4594081
Kansas,US,943.0,12.0,38.86600962,-97.15532383
Kansas,US,676.0,7.0,39.79067154,-95.14056866
Kansas,US,6415.0,34.0,38.88503636,-95.2925121
Kansas,US,29.0,7.0,37.88735543,-99.31263309
Kansas,US,-17.0,0.0,37.45338105,-96.24369667
Kansas,US,3196.0,39.0,38.91458712,-99.31751551
Kansas,US,-7252.0,-107.0,38.69677695,-98.20462799
Kansas,US,5383.0,34.0,38.04340344,-100.7381938
Kansas,US,5097.0,44.0,37.69200114,-99.88825298
Kansas,US,1749.0,18.0,38.56443815,-95.28644341
Kansas,US,1572.0,14.0,38.99871131,-96.7577178
Kansas,US,325.0,20.0,38.91588178,-100.4829321
Kansas,US,-1465.0,-6.0,39.34987223,-99.88332493
Kansas,US,905.0,14.0,37.56227336,-101.3079758
Kansas,US,468.0,7.0,37.73836671,-100.4369088
Kansas,US,91.0,1.0,38.4808095,-101.8061079
Kansas,US,-460.0,-11.0,37.8774388,-96.23250453
Kansas,US,122.0,-1.0,37.99978709,-101.7921066
Kansas,US,410.0,15.0,37.19175361,-98.07578384
Kansas,US,2403.0,26.0,38.04293782,-97.42747573
Kansas,US,297.0,2.0,37.5620394,-100.8710738
Kansas,US,-39.0,4.0,38.08780079,-99.89829881
Kansas,US,986.0,10.0,39.41673394,-95.79356799
Kansas,US,918.0,5.0,39.2347941,-95.38289232
Kansas,US,130.0,3.0,39.78470589,-98.21820662
Kansas,US,38855.0,450.0,38.88548175,-94.82250877
Kansas,US,448.0,8.0,38.00017981,-101.321681
Kansas,US,453.0,7.0,37.55909527,-98.13638678
Kansas,US,153.0,1.0,37.55848695,-99.2856537
Kansas,US,1899.0,29.0,37.19113093,-95.29849679
Kansas,US,62.0,5.0,38.48119447,-100.4660754
Kansas,US,5040.0,38.0,39.20183497,-95.03620809
Kansas,US,165.0,2.0,39.04549684,-98.20756994
Kansas,US,312.0,3.0,38.21267844,-94.84254089
Kansas,US,217.0,-2.0,38.91735806,-101.148475
Kansas,US,3203.0,59.0,38.45576156,-96.15275715
Kansas,US,645.0,7.0,38.35855394,-97.0985251
Kansas,US,854.0,21.0,39.78359669,-96.52278974
Kansas,US,1592.0,25.0,38.39184858,-97.64769869
Kansas,US,364.0,4.0,37.23859987,-100.364831
Kansas,US,1774.0,14.0,38.56383358,-94.83832189
Kansas,US,-533.0,-2.0,39.39331582,-98.20906732
Kansas,US,2215.0,25.0,37.19236568,-95.74329258
Kansas,US,387.0,16.0,38.68827511,-96.65128437
Kansas,US,183.0,8.0,37.19141121,-101.79925190000002
Kansas,US,864.0,40.0,39.78345387,-96.01392079
Kansas,US,1106.0,11.0,37.55862897,-95.30670046
Kansas,US,-6645.0,-35.0,38.47974157,-99.91547333
Kansas,US,-251.0,21.0,39.78443827,-99.90286639
Kansas,US,-1387.0,-14.0,38.65235984,-95.72707998
Kansas,US,171.0,1.0,39.3503437,-98.76753828
Kansas,US,399.0,8.0,39.13237408,-97.65020313
Kansas,US,978.0,5.0,38.18108732,-99.23692334
Kansas,US,547.0,11.0,39.78465501,-99.34668865
Kansas,US,1088.0,2.0,39.37925655,-96.34564657
Kansas,US,622.0,19.0,37.64780729,-98.73922153
Kansas,US,135.0,4.0,39.78525843,-101.0761617
Kansas,US,6887.0,103.0,37.95230263,-98.08607292
Kansas,US,552.0,10.0,39.82799632,-97.65036709
Kansas,US,783.0,3.0,38.34616184,-98.19992118
Kansas,US,4861.0,20.0,39.28935726,-96.73420026
Kansas,US,456.0,9.0,39.35022773,-99.32484567
Kansas,US,334.0,8.0,38.52275276,-99.30863983
Kansas,US,723.0,18.0,38.91462787,-98.76254297
Kansas,US,4420.0,58.0,38.78369175,-97.65185177
Kansas,US,495.0,16.0,38.48222076,-100.9066539
Kansas,US,33366.0,262.0,37.6842718,-97.4608198
Kansas,US,3270.0,9.0,37.19324632,-100.8507201
Kansas,US,11354.0,201.0,39.04100763,-95.7557264
Kansas,US,265.0,7.0,39.35018161,-100.4418259
Kansas,US,501.0,9.0,39.35147699,-101.7197624
Kansas,US,-294.0,-7.0,39.78516566,-98.78566062
Kansas,US,214.0,7.0,38.03100851,-98.71762001
Kansas,US,-239.0,-2.0,37.56304714,-101.7843534
Kansas,US,-825.0,-19.0,37.1923008,-101.3118967
Kansas,US,1222.0,12.0,37.23682549,-97.47721621
Kansas,US,641.0,3.0,39.35107575,-101.0553705
Kansas,US,82.0,5.0,38.91467218,-99.87284448
Kansas,US,-37.0,56.0,,
Kansas,US,386.0,8.0,38.95471985,-96.20350509
Kansas,US,59.0,0.0,38.91686134,-101.7638876
Kansas,US,-197.0,3.0,39.78420784,-97.0875323
Kansas,US,-143.0,-11.0,38.48178252,-101.3471509
Kansas,US,578.0,7.0,37.55937174,-95.74323255
Kansas,US,-305.0,-5.0,37.8865336,-95.74006277
Kansas,US,14865.0,181.0,39.11727348,-94.76378225
Kentucky,US,1141.0,38.0,37.10459774,-85.28129668
Kentucky,US,961.0,13.0,36.75197631,-86.19457544
Kentucky,US,851.0,-1.0,38.00671029,-84.99171713
Kentucky,US,-14.0,-11.0,37.05842757,-88.99427697
Kentucky,US,1667.0,23.0,36.96469836,-85.93338945
Kentucky,US,250.0,0.0,38.14735938,-83.74588932
Kentucky,US,1566.0,20.0,36.73355174,-83.67766671
Kentucky,US,7450.0,37.0,38.97065142,-84.72615357
Kentucky,US,866.0,0.0,38.2054607,-84.21827874
Kentucky,US,2914.0,31.0,38.36176608,-82.68652187
Kentucky,US,1184.0,-9.0,37.62680923,-84.8633779
Kentucky,US,157.0,-9.0,38.69158994,-84.08532444
Kentucky,US,572.0,3.0,37.52333168,-83.31959161
Kentucky,US,613.0,5.0,37.77377239,-86.42885017
Kentucky,US,-132.0,-25.0,37.97162523,-85.68955617
Kentucky,US,716.0,16.0,37.20946153,-86.68748787
Kentucky,US,721.0,13.0,37.14749129,-87.86948214
Kentucky,US,1863.0,14.0,36.62093411,-88.2731593
Kentucky,US,4393.0,22.0,38.94384345,-84.37875208
Kentucky,US,233.0,-7.0,36.85372876,-88.96692220000001
Kentucky,US,399.0,4.0,38.66599534,-85.12601074
Kentucky,US,1227.0,0.0,38.31690743,-83.05092385
Kentucky,US,178.0,-6.0,37.32533118,-84.92726209
Kentucky,US,3997.0,39.0,36.89267803,-87.49055367
Kentucky,US,1290.0,8.0,37.9689263,-84.14615986
Kentucky,US,1413.0,6.0,37.16451126,-83.712575
Kentucky,US,780.0,15.0,36.72581156,-85.13377529
Kentucky,US,-603.0,-6.0,37.35839237,-88.08826090000002
Kentucky,US,88.0,-4.0,36.78926125,-85.39050034
Kentucky,US,5582.0,74.0,37.73028906,-87.09019479999998
Kentucky,US,406.0,12.0,37.21218923,-86.23955613
Kentucky,US,354.0,-2.0,38.11624059,-83.09771563
Kentucky,US,508.0,-2.0,37.69241417,-83.95956369
Kentucky,US,23010.0,143.0,38.0368225,-84.45576892
Kentucky,US,193.0,-34.0,38.36758311,-83.69657514
Kentucky,US,1562.0,0.0,37.56213922,-82.74750924
Kentucky,US,-9855.0,-246.0,38.2379395,-84.87962551
Kentucky,US,-98.0,4.0,36.55238827,-89.20140068
Kentucky,US,302.0,8.0,38.75398691,-84.8558382
Kentucky,US,-780.0,-37.0,37.6388668,-84.53289319
Kentucky,US,1149.0,5.0,38.64962758,-84.62415957
Kentucky,US,2271.0,38.0,36.72292505,-88.65143315
Kentucky,US,1208.0,31.0,37.46231118,-86.34248968
Kentucky,US,166.0,5.0,37.26484328,-85.5540745
Kentucky,US,2231.0,19.0,38.54332505,-82.9215658
Kentucky,US,435.0,11.0,37.83766422,-86.78280584
Kentucky,US,5909.0,42.0,37.6976111,-85.96319251
Kentucky,US,1465.0,16.0,36.85699301,-83.21899516
Kentucky,US,562.0,-9.0,38.44188174,-84.32869741
Kentucky,US,1088.0,0.0,37.29943898,-85.88461055
Kentucky,US,2891.0,44.0,37.79344553,-87.57392021
Kentucky,US,391.0,-22.0,38.44942688,-85.11587507
Kentucky,US,183.0,1.0,36.67948079999999,-88.97875928
Kentucky,US,1538.0,76.0,37.30939025,-87.54670406
Kentucky,US,779.0,19.0,37.41866422,-83.99825483
Kentucky,US,50632.0,528.0,38.18664655,-85.65931031
Kentucky,US,2405.0,44.0,37.87119786,-84.58252003
Kentucky,US,1062.0,14.0,37.85106355,-82.8264322
Kentucky,US,8650.0,64.0,38.93950319,-84.53241199
Kentucky,US,222.0,8.0,37.35388197,-82.94981134
Kentucky,US,1665.0,10.0,36.89225732,-83.85403396
Kentucky,US,763.0,3.0,37.54567114,-85.70138352
Kentucky,US,3519.0,11.0,37.10975748,-84.11321779
Kentucky,US,724.0,5.0,38.07136018,-82.72882223
Kentucky,US,921.0,17.0,37.59645942,-83.71513901
Kentucky,US,389.0,-1.0,37.09246661,-83.37999606
Kentucky,US,883.0,0.0,37.12306748,-82.85346474
Kentucky,US,576.0,22.0,38.53184419,-83.37735618
Kentucky,US,1396.0,23.0,37.45475628,-84.6565327
Kentucky,US,-174.0,-6.0,37.21137452,-88.34797529
Kentucky,US,1361.0,37.0,36.85949479,-86.877635
Kentucky,US,297.0,4.0,37.02080035,-88.07886257
Kentucky,US,5320.0,26.0,37.71659336,-84.27220275
Kentucky,US,-137.0,-22.0,37.70820545,-83.0657714
Kentucky,US,1430.0,19.0,37.55218078,-85.26898542
Kentucky,US,1524.0,20.0,36.88007070000001,-88.32803576
Kentucky,US,593.0,10.0,37.79990579,-82.51247478
Kentucky,US,631.0,10.0,38.59471935,-83.82151043
Kentucky,US,3947.0,38.0,37.05350953,-88.70445755
Kentucky,US,1014.0,1.0,36.73874143,-84.48102924
Kentucky,US,3.0,13.0,37.5301951,-87.26803443
Kentucky,US,1127.0,4.0,37.96163597,-86.21028219
Kentucky,US,92.0,1.0,37.94090733,-83.59985712
Kentucky,US,1198.0,6.0,37.81474237,-84.87488475
Kentucky,US,415.0,1.0,36.99459295,-85.63123699
Kentucky,US,358.0,21.0,36.71225341,-85.71596443
Kentucky,US,469.0,-11.0,38.03253032,-83.9145241
Kentucky,US,303.0,-7.0,37.92465657,-83.25558245
Kentucky,US,1751.0,28.0,37.21425819,-87.14632053
Kentucky,US,2650.0,12.0,37.80335779,-85.4657193
Kentucky,US,109.0,3.0,38.33342292,-84.01889177
Kentucky,US,1383.0,26.0,37.47751843,-86.85368087
Kentucky,US,3691.0,48.0,38.39791089,-85.448222
Kentucky,US,428.0,6.0,38.51679143,-84.82404619
Kentucky,US,206.0,9.0,37.42823949,-83.68811419
Kentucky,US,-2732.0,-25.0,38.69607718,-84.35599463
Kentucky,US,1428.0,14.0,37.25023553,-83.22922731
Kentucky,US,2826.0,34.0,37.47088263,-82.39487445
Kentucky,US,578.0,-2.0,37.83218794,-83.82553961
Kentucky,US,3496.0,31.0,37.10466131,-84.57629079
Kentucky,US,111.0,5.0,38.51923469,-84.05055616
Kentucky,US,629.0,8.0,37.36642393,-84.31176452
Kentucky,US,-1603.0,-90.0,38.19484205,-83.42088935
Kentucky,US,-342.0,-17.0,36.99308373,-85.06070117
Kentucky,US,-920.0,-69.0,38.29622293,-84.5816631
Kentucky,US,2320.0,6.0,38.21476019,-85.194223
Kentucky,US,-111.0,-35.0,36.74058474,-86.58047435
Kentucky,US,46.0,-26.0,38.03223971,-85.32749335
Kentucky,US,1305.0,-16.0,37.3677562,-85.3329931
Kentucky,US,-2042.0,-76.0,36.8381152,-87.17878374
Kentucky,US,-6794.0,-319.0,36.80767017,-87.87333656
Kentucky,US,-7072.0,-190.0,38.61056487,-85.33775972
Kentucky,US,-280.0,-3.0,,
Kentucky,US,746.0,8.0,37.66166713,-87.94300009
Kentucky,US,9730.0,78.0,36.99903045,-86.42672751
Kentucky,US,489.0,-4.0,37.75599461,-85.17407732
Kentucky,US,873.0,-2.0,36.80310688,-84.8251971
Kentucky,US,-77.0,-21.0,37.52168356,-87.67989953
Kentucky,US,-11085.0,-405.0,36.75700531,-84.14541217
Kentucky,US,-229.0,0.0,37.73941626,-83.49303612
Kentucky,US,151.0,-44.0,38.04178222,-84.7417556
Louisiana,US,3964.0,126.0,30.2950649,-92.41419698
Louisiana,US,1370.0,40.0,30.65385745,-92.82442028
Louisiana,US,7414.0,89.0,30.20406249,-90.91328409999998
Louisiana,US,-1338.0,-59.0,29.89946234,-91.06461642
Louisiana,US,1351.0,36.0,31.07796211,-92.00079449
Louisiana,US,1502.0,33.0,30.64836518,-93.34173616
Louisiana,US,-15324.0,-502.0,32.34569994,-93.05398492
Louisiana,US,7813.0,163.0,32.67932307,-93.60460152
Louisiana,US,17428.0,512.0,32.57991587,-93.88375652
Louisiana,US,5658.0,174.0,30.22931235,-93.35400434
Louisiana,US,-2362.0,-88.0,32.0902519,-92.11752148
Louisiana,US,-531.0,-36.0,29.87592238,-93.19310676
Louisiana,US,-2552.0,-44.0,31.66778967,-91.84526385
Louisiana,US,247.0,27.0,32.82308512,-92.99526883
Louisiana,US,846.0,21.0,31.44817835,-91.63814433
Louisiana,US,842.0,28.0,32.05457447,-93.74130302
Louisiana,US,14153.0,6.0,30.53842039,-91.09777565
Louisiana,US,-4550.0,-113.0,32.73926954,-91.23425694
Louisiana,US,2458.0,91.0,30.84425359,-91.04976723
Louisiana,US,2086.0,38.0,30.72985248,-92.39915924
Louisiana,US,1087.0,44.0,32.13675181,-91.67589857
Louisiana,US,-2338.0,-95.0,31.59882456,-92.56124347
Louisiana,US,4519.0,100.0,29.86803617,-91.75871777
Louisiana,US,1987.0,64.0,30.25734305,-91.3499598
Louisiana,US,642.0,25.0,32.30251776,-92.55692092
Louisiana,US,30256.0,642.0,29.74075478,-90.11115756
Louisiana,US,625.0,9.0,30.26896765,-92.81210004
Louisiana,US,776.0,21.0,31.67884782,-92.15907765
Louisiana,US,15992.0,152.0,30.2049055,-92.06959876
Louisiana,US,4735.0,66.0,29.52470226,-90.40976986
Louisiana,US,229.0,-42.0,32.6003154,-92.6659741
Louisiana,US,6786.0,68.0,30.44143993,-90.73061664
Louisiana,US,-461.0,-52.0,32.36918118,-91.23973355
Louisiana,US,-3954.0,-193.0,32.81686191,-91.80421614
Louisiana,US,-1231.0,-40.0,31.72321584,-93.09816516
Louisiana,US,20629.0,678.0,30.06971951,-89.92660315
Louisiana,US,10604.0,185.0,32.47645559,-92.15704172
Louisiana,US,-186.0,-163.0,,
Louisiana,US,879.0,-18.0,29.42245447,-89.60322085
Louisiana,US,45.0,11.0,30.71409502,-91.60209535
Louisiana,US,7301.0,173.0,31.19778499,-92.52997303
Louisiana,US,-812.0,-31.0,32.09530039,-93.34213308
Louisiana,US,714.0,20.0,32.41391005,-91.76634876
Louisiana,US,1235.0,5.0,31.56388699,-93.55433981
Louisiana,US,2053.0,30.0,29.87761636,-89.51887093
Louisiana,US,3062.0,53.0,29.90709658,-90.35555967
Louisiana,US,155.0,-11.0,30.82210324,-90.71013176
Louisiana,US,708.0,33.0,30.02531716,-90.80212061
Louisiana,US,2611.0,118.0,30.12597499,-90.4753503
Louisiana,US,4380.0,132.0,30.59724262,-92.00135806
Louisiana,US,3752.0,81.0,30.13112107,-91.61403569
Louisiana,US,3033.0,101.0,29.69262097,-91.44702164
Louisiana,US,15120.0,334.0,30.40942847,-89.95642711
Louisiana,US,9009.0,183.0,30.62888673,-90.40664996
Louisiana,US,237.0,2.0,32.00760749,-91.32915234
Louisiana,US,6260.0,149.0,29.37343766,-90.82626855
Louisiana,US,334.0,0.0,,
Louisiana,US,1612.0,60.0,32.83121059,-92.3749373
Louisiana,US,3510.0,85.0,29.83517605,-92.30292538
Louisiana,US,2107.0,76.0,31.10884837,-93.18153838
Louisiana,US,3081.0,86.0,30.85288548,-90.03866652
Louisiana,US,2821.0,68.0,32.70847669,-93.33121835
Louisiana,US,1767.0,34.0,30.46058217,-91.30989571
Louisiana,US,898.0,34.0,32.78550125,-91.461201
Louisiana,US,109.0,10.0,30.87882871,-91.4148538
Louisiana,US,832.0,10.0,31.94449367,-92.63789413
Maine,US,-5733.0,-193.0,44.1664747,-70.20380627
Maine,US,-14976.0,-596.0,46.65926321,-68.59841248
Maine,US,-7302.0,-364.0,43.8370751,-70.37226999
Maine,US,-340.0,-23.0,44.97330019,-70.44381045
Maine,US,37.0,9.0,44.59816444,-68.38401854
Maine,US,112.0,-94.0,44.40759555,-69.76738544
Maine,US,-425.0,-27.0,44.11486325,-69.10529169
Maine,US,-2102.0,-92.0,44.05996956,-69.54227124
Maine,US,-462.0,-6.0,,
Maine,US,-2390.0,-104.0,44.49952995,-70.75682123
Maine,US,1987.0,20.0,45.40194593,-68.65020455
Maine,US,-2383.0,-69.0,45.83839062,-69.2860223
Maine,US,-4028.0,-116.0,43.95415864,-69.85074999
Maine,US,479.0,-3.0,45.51229767,-69.95995554
Maine,US,-20102.0,-821.0,,
Maine,US,-25976.0,-776.0,44.4858305,-69.12061935
Maine,US,-179.0,-24.0,45.01607142,-67.62813524
Maine,US,4834.0,59.0,43.47808377,-70.71052375
Maryland,US,4283.0,98.0,39.62357628,-78.69280486
Maryland,US,23935.0,361.0,39.00670238,-76.60329337
Maryland,US,38657.0,922.0,39.45784712,-76.62911955
Maryland,US,30216.0,671.0,39.30211911,-76.61151012
Maryland,US,663.0,-2.0,38.53961642,-76.56820632
Maryland,US,484.0,-14.0,38.87172293,-75.82904158
Maryland,US,3538.0,0.0,39.56453592,-77.02373735
Maryland,US,2903.0,28.0,39.56647682,-75.94627411
Maryland,US,-3139.0,-535.0,38.51092331,-76.98580666
Maryland,US,1274.0,21.0,38.45413522,-76.02752426
Maryland,US,-6755.0,-1046.0,39.47296601,-77.39999394
Maryland,US,1064.0,-15.0,39.52786077,-79.27355126
Maryland,US,871.0,-583.0,39.55010644,-76.30775940000002
Maryland,US,10049.0,40.0,39.25305293,-76.93126208
Maryland,US,-24637.0,-2044.0,39.24976208,-76.04741541
Maryland,US,36653.0,106.0,39.13676329,-77.20358245
Maryland,US,45463.0,343.0,38.83070039,-76.8496441
Maryland,US,-20770.0,-1082.0,39.06198912,-76.03530977
Maryland,US,-8296.0,17.0,38.1163542,-75.75118623
Maryland,US,-10203.0,-968.0,38.30058422,-76.60629279999998
Maryland,US,1128.0,6.0,38.76618159,-76.10882561
Maryland,US,-17.0,57.0,,
Maryland,US,7562.0,143.0,39.60835778,-77.82002295
Maryland,US,4542.0,63.0,38.37301947,-75.62705831
Maryland,US,2098.0,48.0,38.21274277,-75.33200012
Massachusetts,US,5337.0,235.0,41.72980578,-70.28854339
Massachusetts,US,2899.0,138.0,42.37428441,-73.20524838
Massachusetts,US,34439.0,1069.0,41.79228404,-71.10872211
Massachusetts,US,400.0,-39.0,41.40674725,-70.68763497
Massachusetts,US,58382.0,1696.0,42.6687626,-70.94687179
Massachusetts,US,-346.0,22.0,42.58119713,-72.58602547
Massachusetts,US,25791.0,1043.0,42.13440424,-72.63235561
Massachusetts,US,2828.0,154.0,42.33997957,-72.65898478
Massachusetts,US,75198.0,2713.0,42.48607732,-71.39049229
